name_file,name_model,target,version,date_add,true_negative,false_positive,false_negative,true_positive,accuracy,precision,recall,auc_roc,f1_score
logistic_regression_v1.0_bl_target_25N_30d,lr_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,806,595,50,95,0.5827943078913325,0.13768115942028986,0.6551724137931034,0.6727165325260283,0.22754491017964076
random_forest_v1.0_bl_target_25N_30d,rf_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1226,175,6,139,0.8829236739974127,0.4426751592356688,0.9586206896551724,0.9670949321912918,0.6056644880174292
XGB_v1.0_bl_target_25N_30d,Xv_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1182,219,6,139,0.8544631306597671,0.388268156424581,0.9586206896551724,0.9530680056117551,0.5526838966202784
logistic_regression_v1.0_bl_target_10P_7d,lr_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,761,482,132,171,0.6028460543337646,0.26186830015313933,0.5643564356435643,0.6271662564486536,0.35774058577405854
logistic_regression_v1.0_bl_target_10P_7d,lr_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,761,482,132,171,0.6028460543337646,0.26186830015313933,0.5643564356435643,0.6271662564486536,0.35774058577405854
logistic_regression_v1.0_bl_target_10P_7d,lr_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,761,482,132,171,0.6028460543337646,0.26186830015313933,0.5643564356435643,0.6271662564486536,0.35774058577405854
logistic_regression_v1.0_bl_target_10P_7d,lr_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,761,482,132,171,0.6028460543337646,0.26186830015313933,0.5643564356435643,0.6271662564486536,0.35774058577405854
logistic_regression_v1.0_bl_target_10P_7d,lr_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,761,482,132,171,0.6028460543337646,0.26186830015313933,0.5643564356435643,0.6271662564486536,0.35774058577405854
random_forest_v1.0_bl_target_10P_7d,rf_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,997,246,56,247,0.8046571798188874,0.5010141987829615,0.8151815181518152,0.878221007941502,0.620603015075377
XGB_v1.0_bl_target_10P_7d,Xv_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,938,305,66,237,0.7600258732212161,0.43726937269372695,0.7821782178217822,0.8376359759869793,0.5609467455621303
logistic_regression_v1.0_bl_target_15P_7d,lr_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,794,567,64,121,0.591849935316947,0.17587209302325582,0.654054054054054,0.6661437337410886,0.27720504009163804
random_forest_v1.0_bl_target_15P_7d,rf_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,1062,299,43,142,0.7787839586028461,0.3219954648526077,0.7675675675675676,0.8286554004408524,0.4536741214057508
XGB_v1.0_bl_target_15P_7d,Xv_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,995,366,35,150,0.740620957309185,0.29069767441860467,0.8108108108108109,0.8206326826459083,0.427960057061341
logistic_regression_v1.0_bl_target_20P_7d,lr_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,910,524,40,72,0.6351875808538163,0.12080536912751678,0.6428571428571429,0.687375473201833,0.20338983050847456
random_forest_v1.0_bl_target_20P_7d,rf_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,1149,285,22,90,0.8014230271668823,0.24,0.8035714285714286,0.8661648236700539,0.36960985626283366
XGB_v1.0_bl_target_20P_7d,Xv_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,1136,298,26,86,0.7904269081500647,0.22395833333333334,0.7678571428571429,0.8430775552898984,0.34677419354838707
logistic_regression_v1.0_bl_target_25P_7d,lr_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,909,570,10,57,0.6248382923673997,0.09090909090909091,0.8507462686567164,0.8051224607187188,0.16426512968299714
random_forest_v1.0_bl_target_25P_7d,rf_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,1129,350,8,59,0.7684346701164295,0.14425427872860636,0.8805970149253731,0.8874592554469034,0.24789915966386555
XGB_v1.0_bl_target_25P_7d,Xv_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,1060,419,10,57,0.722509702457956,0.11974789915966387,0.8507462686567164,0.8575126396415489,0.2099447513812155
logistic_regression_v1.0_bl_target_10P_15d,lr_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,632,469,195,250,0.5705045278137129,0.3477051460361613,0.5617977528089888,0.5999550970006837,0.429553264604811
random_forest_v1.0_bl_target_10P_15d,rf_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,969,132,43,402,0.8868046571798189,0.7528089887640449,0.903370786516854,0.9555848105399586,0.8212461695607763
XGB_v1.0_bl_target_10P_15d,Xv_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,907,194,52,393,0.8408796895213454,0.6695059625212947,0.8831460674157303,0.9293573768484218,0.7616279069767442
logistic_regression_v1.0_bl_target_15P_15d,lr_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,763,441,158,184,0.61254851228978,0.2944,0.5380116959064327,0.6369339045287639,0.3805584281282316
random_forest_v1.0_bl_target_15P_15d,rf_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,1041,163,44,298,0.8661060802069858,0.6464208242950108,0.8713450292397661,0.934125526995784,0.7422166874221668
XGB_v1.0_bl_target_15P_15d,Xv_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,1010,194,49,293,0.8428201811125485,0.6016427104722792,0.8567251461988304,0.9127154125624137,0.706875753920386
logistic_regression_v1.0_bl_target_20P_15d,lr_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,794,494,97,161,0.6177231565329884,0.24580152671755726,0.624031007751938,0.6658120275410467,0.35268346111719606
random_forest_v1.0_bl_target_20P_15d,rf_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,1095,193,23,235,0.8602846054333765,0.5490654205607477,0.9108527131782945,0.9476909697144783,0.6851311953352771
XGB_v1.0_bl_target_20P_15d,Xv_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,1057,231,26,232,0.833764553686934,0.5010799136069114,0.8992248062015504,0.9308073330444413,0.6435506241331483
logistic_regression_v1.0_bl_target_25P_15d,lr_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,834,525,60,127,0.6216041397153945,0.19478527607361965,0.679144385026738,0.6621178674158807,0.3027413587604291
random_forest_v1.0_bl_target_25P_15d,rf_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,1160,199,15,172,0.8615782664941786,0.4636118598382749,0.9197860962566845,0.9364683059657738,0.6164874551971327
XGB_v1.0_bl_target_25P_15d,Xv_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,1141,218,21,166,0.8454075032341527,0.4322916666666667,0.8877005347593583,0.9146195102564406,0.5814360770577933
logistic_regression_v1.0_bl_target_10P_30d,lr_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,550,402,258,336,0.5730918499353169,0.45528455284552843,0.5656565656565656,0.6043983249865602,0.5045045045045046
random_forest_v1.0_bl_target_10P_30d,rf_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,890,62,41,553,0.9333764553686934,0.8991869918699187,0.930976430976431,0.9775680474209887,0.9148056244830438
XGB_v1.0_bl_target_10P_30d,Xv_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,861,91,50,544,0.9087968952134541,0.8566929133858268,0.9158249158249159,0.968584656084656,0.8852725793327909
logistic_regression_v1.0_bl_target_15P_30d,lr_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,603,441,221,281,0.5717981888745148,0.389196675900277,0.5597609561752988,0.5960602036299247,0.45915032679738566
random_forest_v1.0_bl_target_15P_30d,rf_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,964,80,40,462,0.9223803363518758,0.8523985239852399,0.9203187250996016,0.9747322968661751,0.8850574712643678
XGB_v1.0_bl_target_15P_30d,Xv_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,940,104,43,459,0.9049159120310478,0.8152753108348135,0.9143426294820717,0.9683659996031201,0.8619718309859155
logistic_regression_v1.0_bl_target_20P_30d,lr_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,604,524,140,278,0.5705045278137129,0.34663341645885287,0.6650717703349283,0.6313329261257592,0.4557377049180328
random_forest_v1.0_bl_target_20P_30d,rf_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,1018,110,27,391,0.9113842173350583,0.780439121756487,0.9354066985645934,0.9705145661542638,0.850924918389554
XGB_v1.0_bl_target_20P_30d,Xv_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,1017,111,33,385,0.906856403622251,0.7762096774193549,0.9210526315789473,0.9658687943262411,0.8424507658643325
logistic_regression_v1.0_bl_target_25P_30d,lr_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,615,584,110,237,0.5510996119016818,0.28867235079171744,0.6829971181556196,0.6436391517426867,0.4058219178082192
random_forest_v1.0_bl_target_25P_30d,rf_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,1112,87,24,323,0.9282018111254852,0.7878048780487805,0.930835734870317,0.9717656163998337,0.8533685601056803
XGB_v1.0_bl_target_25P_30d,Xv_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,1094,105,26,321,0.9152652005174644,0.7535211267605634,0.9250720461095101,0.9666773223603723,0.8305304010349288
logistic_regression_v1.0_bl_target_10N_7d,lr_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,921,433,100,92,0.6552393272962483,0.17523809523809525,0.4791666666666667,0.5816023510585918,0.25662482566248257
random_forest_v1.0_bl_target_10N_7d,rf_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,1030,324,36,156,0.7671410090556274,0.325,0.8125,0.8761482182422452,0.46428571428571436
XGB_v1.0_bl_target_10N_7d,Xv_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,1014,340,41,151,0.7535575679172057,0.3075356415478615,0.7864583333333334,0.8328563515509602,0.44216691068814057
logistic_regression_v1.0_bl_target_15N_7d,lr_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,990,458,41,57,0.6772315653298836,0.11067961165048544,0.5816326530612245,0.6567115796594881,0.18597063621533444
random_forest_v1.0_bl_target_15N_7d,rf_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,1056,392,20,78,0.7335058214747736,0.16595744680851063,0.7959183673469388,0.8369320103732101,0.27464788732394363
XGB_v1.0_bl_target_15N_7d,Xv_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,1067,381,16,82,0.7432082794307892,0.1771058315334773,0.8367346938775511,0.843690100349532,0.2923351158645276
logistic_regression_v1.0_bl_target_20N_7d,lr_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,814,678,23,31,0.5465717981888745,0.04372355430183357,0.5740740740740741,0.6376849369476717,0.08125819134993446
random_forest_v1.0_bl_target_20N_7d,rf_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,1037,455,6,48,0.7018111254851229,0.09542743538767395,0.8888888888888888,0.8702958991162744,0.17235188509874325
XGB_v1.0_bl_target_20N_7d,Xv_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,1022,470,4,50,0.6934023285899095,0.09615384615384616,0.9259259259259259,0.8653559725945785,0.17421602787456447
logistic_regression_v1.0_bl_target_25N_7d,lr_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,828,690,14,14,0.5446313065976714,0.019886363636363636,0.5,0.5704874835309618,0.03825136612021858
random_forest_v1.0_bl_target_25N_7d,rf_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,990,528,6,22,0.6545924967658473,0.04,0.7857142857142857,0.8114412761151891,0.07612456747404844
XGB_v1.0_bl_target_25N_7d,Xv_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,1004,514,5,23,0.6642949547218628,0.04283054003724395,0.8214285714285714,0.79493694711086,0.08141592920353984
logistic_regression_v1.0_bl_target_10N_15d,lr_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,686,550,112,198,0.5717981888745148,0.2647058823529412,0.6387096774193548,0.6413665309531268,0.3742911153119093
random_forest_v1.0_bl_target_10N_15d,rf_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,1047,189,45,265,0.8486416558861578,0.5837004405286343,0.8548387096774194,0.9269260883181961,0.6937172774869109
XGB_v1.0_bl_target_10N_15d,Xv_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,1006,230,56,254,0.815006468305304,0.5247933884297521,0.8193548387096774,0.8933865747990396,0.6397984886649873
logistic_regression_v1.0_bl_target_15N_15d,lr_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,829,530,79,108,0.6060802069857697,0.16927899686520376,0.5775401069518716,0.6409124356144225,0.26181818181818184
random_forest_v1.0_bl_target_15N_15d,rf_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,1140,219,25,162,0.8421733505821475,0.4251968503937008,0.8663101604278075,0.9162466110265097,0.5704225352112676
XGB_v1.0_bl_target_15N_15d,Xv_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,1131,228,29,158,0.833764553686934,0.40932642487046633,0.8449197860962567,0.896133127142087,0.5514834205933683
logistic_regression_v1.0_bl_target_20N_15d,lr_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,985,441,65,55,0.6727037516170763,0.11088709677419355,0.4583333333333333,0.6349696119682096,0.17857142857142855
random_forest_v1.0_bl_target_20N_15d,rf_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,1196,230,6,114,0.8473479948253557,0.3313953488372093,0.95,0.9443314633006077,0.4913793103448275
XGB_v1.0_bl_target_20N_15d,Xv_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,1168,258,14,106,0.8240620957309185,0.29120879120879123,0.8833333333333333,0.9174964936886394,0.4380165289256199
logistic_regression_v1.0_bl_target_25N_15d,lr_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,844,625,17,60,0.5847347994825356,0.08759124087591241,0.7792207792207793,0.7304111817386154,0.15748031496062992
random_forest_v1.0_bl_target_25N_15d,rf_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,1233,236,10,67,0.8408796895213454,0.22112211221122113,0.8701298701298701,0.9332835306286634,0.3526315789473684
XGB_v1.0_bl_target_25N_15d,Xv_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,1198,271,12,65,0.8169469598965071,0.19345238095238096,0.8441558441558441,0.8943976377604698,0.314769975786925
logistic_regression_v1.0_bl_target_10N_30d,lr_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,697,427,222,200,0.5802069857697283,0.3189792663476874,0.47393364928909953,0.5745644364237406,0.38131553860819833
random_forest_v1.0_bl_target_10N_30d,rf_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,1014,110,32,390,0.908150064683053,0.78,0.9241706161137441,0.9702252449781585,0.8459869848156183
XGB_v1.0_bl_target_10N_30d,Xv_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,1007,117,45,377,0.8952134540750324,0.7631578947368421,0.8933649289099526,0.9560704828726113,0.8231441048034934
logistic_regression_v1.0_bl_target_15N_30d,lr_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,541,707,73,225,0.49547218628719275,0.24141630901287553,0.7550335570469798,0.6353817114093959,0.3658536585365854
random_forest_v1.0_bl_target_15N_30d,rf_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,1128,120,22,276,0.908150064683053,0.696969696969697,0.9261744966442953,0.9721809929444157,0.7953890489913545
XGB_v1.0_bl_target_15N_30d,Xv_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,1110,138,31,267,0.8906856403622251,0.6592592592592592,0.8959731543624161,0.9541790354500086,0.759601706970128
logistic_regression_v1.0_bl_target_20N_30d,lr_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,746,594,84,122,0.5614489003880984,0.17039106145251395,0.5922330097087378,0.6090530357919142,0.26464208242950105
random_forest_v1.0_bl_target_20N_30d,rf_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,1191,149,12,194,0.8958602846054333,0.565597667638484,0.941747572815534,0.9682201854803651,0.7067395264116575
XGB_v1.0_bl_target_20N_30d,Xv_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,1155,185,19,187,0.8680465717981889,0.5026881720430108,0.9077669902912622,0.9468971888132155,0.6470588235294118
logistic_regression_v1.0_bl_target_25N_30d,lr_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,806,595,50,95,0.5827943078913325,0.13768115942028986,0.6551724137931034,0.6727165325260283,0.22754491017964076
random_forest_v1.0_bl_target_25N_30d,rf_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1238,163,6,139,0.8906856403622251,0.4602649006622517,0.9586206896551724,0.9647837751359866,0.6219239373601789
XGB_v1.0_bl_target_25N_30d,Xv_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1182,219,6,139,0.8544631306597671,0.388268156424581,0.9586206896551724,0.9530680056117551,0.5526838966202784
logistic_regression_v1.0_bl_target_10P_7d,lr_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,761,482,132,171,0.6028460543337646,0.26186830015313933,0.5643564356435643,0.6271662564486536,0.35774058577405854
random_forest_v1.0_bl_target_10P_7d,rf_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,1009,234,57,246,0.8117723156532989,0.5125,0.8118811881188119,0.8807035570813719,0.6283524904214559
XGB_v1.0_bl_target_10P_7d,Xv_pb_10P_7d,bl_target_10P_7d,v1.0,2024-08-03,938,305,66,237,0.7600258732212161,0.43726937269372695,0.7821782178217822,0.8376359759869793,0.5609467455621303
logistic_regression_v1.0_bl_target_15P_7d,lr_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,794,567,64,121,0.591849935316947,0.17587209302325582,0.654054054054054,0.6661437337410886,0.27720504009163804
random_forest_v1.0_bl_target_15P_7d,rf_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,1058,303,41,144,0.777490297542044,0.3221476510067114,0.7783783783783784,0.8326886033719245,0.4556962025316455
XGB_v1.0_bl_target_15P_7d,Xv_pb_15P_7d,bl_target_15P_7d,v1.0,2024-08-03,995,366,35,150,0.740620957309185,0.29069767441860467,0.8108108108108109,0.8206326826459083,0.427960057061341
logistic_regression_v1.0_bl_target_20P_7d,lr_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,910,524,40,72,0.6351875808538163,0.12080536912751678,0.6428571428571429,0.687375473201833,0.20338983050847456
random_forest_v1.0_bl_target_20P_7d,rf_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,1147,287,25,87,0.7981888745148771,0.232620320855615,0.7767857142857143,0.8701683602311218,0.3580246913580247
XGB_v1.0_bl_target_20P_7d,Xv_pb_20P_7d,bl_target_20P_7d,v1.0,2024-08-03,1136,298,26,86,0.7904269081500647,0.22395833333333334,0.7678571428571429,0.8430775552898984,0.34677419354838707
logistic_regression_v1.0_bl_target_25P_7d,lr_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,909,570,10,57,0.6248382923673997,0.09090909090909091,0.8507462686567164,0.8051224607187188,0.16426512968299714
random_forest_v1.0_bl_target_25P_7d,rf_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,1125,354,8,59,0.7658473479948253,0.14285714285714285,0.8805970149253731,0.8946242418737953,0.2458333333333333
XGB_v1.0_bl_target_25P_7d,Xv_pb_25P_7d,bl_target_25P_7d,v1.0,2024-08-03,1060,419,10,57,0.722509702457956,0.11974789915966387,0.8507462686567164,0.8575126396415489,0.2099447513812155
logistic_regression_v1.0_bl_target_10P_15d,lr_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,632,469,195,250,0.5705045278137129,0.3477051460361613,0.5617977528089888,0.5999550970006837,0.429553264604811
random_forest_v1.0_bl_target_10P_15d,rf_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,960,141,39,406,0.8835705045278137,0.7422303473491774,0.9123595505617977,0.9563277510741002,0.8185483870967742
XGB_v1.0_bl_target_10P_15d,Xv_pb_10P_15d,bl_target_10P_15d,v1.0,2024-08-03,907,194,52,393,0.8408796895213454,0.6695059625212947,0.8831460674157303,0.9293573768484218,0.7616279069767442
logistic_regression_v1.0_bl_target_15P_15d,lr_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,763,441,158,184,0.61254851228978,0.2944,0.5380116959064327,0.6369339045287639,0.3805584281282316
random_forest_v1.0_bl_target_15P_15d,rf_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,1051,153,46,296,0.871280724450194,0.6592427616926503,0.8654970760233918,0.9339603854597733,0.7484197218710492
XGB_v1.0_bl_target_15P_15d,Xv_pb_15P_15d,bl_target_15P_15d,v1.0,2024-08-03,1010,194,49,293,0.8428201811125485,0.6016427104722792,0.8567251461988304,0.9127154125624137,0.706875753920386
logistic_regression_v1.0_bl_target_20P_15d,lr_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,794,494,97,161,0.6177231565329884,0.24580152671755726,0.624031007751938,0.6658120275410467,0.35268346111719606
random_forest_v1.0_bl_target_20P_15d,rf_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,1097,191,21,237,0.8628719275549805,0.5537383177570093,0.9186046511627907,0.9485741971207087,0.6909620991253644
XGB_v1.0_bl_target_20P_15d,Xv_pb_20P_15d,bl_target_20P_15d,v1.0,2024-08-03,1057,231,26,232,0.833764553686934,0.5010799136069114,0.8992248062015504,0.9308073330444413,0.6435506241331483
logistic_regression_v1.0_bl_target_25P_15d,lr_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,834,525,60,127,0.6216041397153945,0.19478527607361965,0.679144385026738,0.6621178674158807,0.3027413587604291
random_forest_v1.0_bl_target_25P_15d,rf_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,1160,199,14,173,0.8622250970245796,0.4650537634408602,0.9251336898395722,0.9374264656695511,0.6189624329159213
XGB_v1.0_bl_target_25P_15d,Xv_pb_25P_15d,bl_target_25P_15d,v1.0,2024-08-03,1141,218,21,166,0.8454075032341527,0.4322916666666667,0.8877005347593583,0.9146195102564406,0.5814360770577933
logistic_regression_v1.0_bl_target_10P_30d,lr_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,550,402,258,336,0.5730918499353169,0.45528455284552843,0.5656565656565656,0.6043983249865602,0.5045045045045046
random_forest_v1.0_bl_target_10P_30d,rf_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,885,67,40,554,0.9307891332470892,0.8921095008051529,0.9326599326599326,0.978738717709306,0.9119341563786008
XGB_v1.0_bl_target_10P_30d,Xv_pb_10P_30d,bl_target_10P_30d,v1.0,2024-08-03,861,91,50,544,0.9087968952134541,0.8566929133858268,0.9158249158249159,0.968584656084656,0.8852725793327909
logistic_regression_v1.0_bl_target_15P_30d,lr_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,603,441,221,281,0.5717981888745148,0.389196675900277,0.5597609561752988,0.5960602036299247,0.45915032679738566
random_forest_v1.0_bl_target_15P_30d,rf_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,959,85,39,463,0.9197930142302717,0.8448905109489051,0.9223107569721115,0.9749994275770482,0.8819047619047619
XGB_v1.0_bl_target_15P_30d,Xv_pb_15P_30d,bl_target_15P_30d,v1.0,2024-08-03,940,104,43,459,0.9049159120310478,0.8152753108348135,0.9143426294820717,0.9683659996031201,0.8619718309859155
logistic_regression_v1.0_bl_target_20P_30d,lr_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,604,524,140,278,0.5705045278137129,0.34663341645885287,0.6650717703349283,0.6313329261257592,0.4557377049180328
random_forest_v1.0_bl_target_20P_30d,rf_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,1022,106,27,391,0.9139715394566623,0.7867203219315896,0.9354066985645934,0.970870872781567,0.8546448087431695
XGB_v1.0_bl_target_20P_30d,Xv_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,1017,111,33,385,0.906856403622251,0.7762096774193549,0.9210526315789473,0.9658687943262411,0.8424507658643325
logistic_regression_v1.0_bl_target_25P_30d,lr_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,615,584,110,237,0.5510996119016818,0.28867235079171744,0.6829971181556196,0.6436391517426867,0.4058219178082192
random_forest_v1.0_bl_target_25P_30d,rf_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,1101,98,24,323,0.9210866752910737,0.7672209026128266,0.930835734870317,0.9684727666907822,0.8411458333333333
XGB_v1.0_bl_target_25P_30d,Xv_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,1094,105,26,321,0.9152652005174644,0.7535211267605634,0.9250720461095101,0.9666773223603723,0.8305304010349288
logistic_regression_v1.0_bl_target_10N_7d,lr_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,921,433,100,92,0.6552393272962483,0.17523809523809525,0.4791666666666667,0.5816023510585918,0.25662482566248257
random_forest_v1.0_bl_target_10N_7d,rf_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,1018,336,36,156,0.759379042690815,0.3170731707317073,0.8125,0.8683337949286066,0.45614035087719296
XGB_v1.0_bl_target_10N_7d,Xv_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,1014,340,41,151,0.7535575679172057,0.3075356415478615,0.7864583333333334,0.8328563515509602,0.44216691068814057
logistic_regression_v1.0_bl_target_15N_7d,lr_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,990,458,41,57,0.6772315653298836,0.11067961165048544,0.5816326530612245,0.6567115796594881,0.18597063621533444
random_forest_v1.0_bl_target_15N_7d,rf_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,1058,390,18,80,0.7360931435963778,0.1702127659574468,0.8163265306122449,0.8464771958507159,0.28169014084507044
XGB_v1.0_bl_target_15N_7d,Xv_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,1067,381,16,82,0.7432082794307892,0.1771058315334773,0.8367346938775511,0.843690100349532,0.2923351158645276
logistic_regression_v1.0_bl_target_20N_7d,lr_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,814,678,23,31,0.5465717981888745,0.04372355430183357,0.5740740740740741,0.6376849369476717,0.08125819134993446
random_forest_v1.0_bl_target_20N_7d,rf_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,1049,443,7,47,0.7089262613195343,0.09591836734693877,0.8703703703703703,0.8821802700824148,0.17279411764705882
XGB_v1.0_bl_target_20N_7d,Xv_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,1022,470,4,50,0.6934023285899095,0.09615384615384616,0.9259259259259259,0.8653559725945785,0.17421602787456447
logistic_regression_v1.0_bl_target_25N_7d,lr_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,828,690,14,14,0.5446313065976714,0.019886363636363636,0.5,0.5704874835309618,0.03825136612021858
random_forest_v1.0_bl_target_25N_7d,rf_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,1076,442,5,23,0.7108667529107374,0.04946236559139785,0.8214285714285714,0.810347261434218,0.09330628803245436
XGB_v1.0_bl_target_25N_7d,Xv_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,1004,514,5,23,0.6642949547218628,0.04283054003724395,0.8214285714285714,0.79493694711086,0.08141592920353984
